,label,text,spam,length,filtered_text
4750,spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,160,weekly coolmob tones ready download weeks new tones include 1 crazy frogaxel f 2 akonlonely 3 black eyeddont p info n
4751,ham,Well boy am I glad G wasted all night at applebees for nothing,0,62,well boy glad g wasted night applebees nothing
4752,spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1,155,cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
4753,ham,Ok lor... Or u wan me go look 4 u?,0,34,ok lor u wan go look 4 u
4754,ham,U wan 2 haf lunch i'm in da canteen now.,0,40,u wan 2 haf lunch im da canteen
4755,ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0,157,dont make life stressfull always find time laugh may add years life surely adds life ur years gud ni8swt dreams
4756,ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,133,hey looks like wrong one kappa guys numbers still phone want text see hes around
4757,spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1,144,urgent mobile number awarded å£2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm
4758,spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,1,139,thanks 4 continued support question week enter u in2 draw 4 å£100 cash name new us president txt ans 80082
4759,ham,I'm home. Doc gave me pain meds says everything is fine.,0,56,im home doc gave pain meds says everything fine
4760,ham,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),0,93,ì© 140 ardìä rest ard 180 leastwhich ì© price 4 ì© 2 bedrm 900
4761,ham,Me too! Have a lovely night xxx,0,31,lovely night xxx
4762,ham,Prepare to be pleasured :),0,26,prepare pleasured
4763,ham,Hi.:)technical support.providing assistance to us customer through call and email:),0,83,hitechnical supportproviding assistance us customer call email
4764,ham,if you text on your way to cup stop that should work. And that should be BUS,0,76,text way cup stop work bus
4765,ham,Whens your radio show?,0,22,whens radio show
4766,spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1,89,unique user id 1172 removal send stop 87239 customer services 08708034412
4767,ham,I'm not sure if its still available though,0,42,im sure still available though
4768,ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,120,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memories feeling
4769,ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0,62,cheers lou yeah goodnite shame u neva came c ya gailxx
4770,ham,Hi..i got the money da:),0,24,hii got money da
4771,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,158,hi mobile ltgt added contact list wwwfullonsmscom great place send free sms people visit fullonsmscom
4772,ham,Ok then u tell me wat time u coming later lor.,0,46,ok u tell wat time u coming later lor
4773,ham,U repeat e instructions again. Wat's e road name of ur house?,0,61,u repeat e instructions wats e road name ur house
4774,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0,156,many people seems special first sight remain special till last sight maintain till life ends shjas
4775,ham,Quite lor. But dun tell him wait he get complacent...,0,53,quite lor dun tell wait get complacent
4776,ham,Sorry completely forgot * will pop em round this week if your still here?,0,73,sorry completely forgot pop em round week still
4777,ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0,87,u r beautiful girl ive ever seen u r baby come c common room
4778,ham,O we cant see if we can join denis and mina? Or does denis want alone time,0,74,cant see join denis mina denis want alone time
4779,ham,Sen told that he is going to join his uncle finance in cbe,0,58,sen told going join uncle finance cbe
4780,ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,0,80,yup hey one day fri ask miwa jiayin take leave go karaoke
4781,ham,"Call me, i am senthil from hsbc.",0,32,call senthil hsbc
4782,ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0,147,especially since talk boston personal statement lol woulda changed realized said nyc says boston
4783,ham,Indeed and by the way it was either or - not both !,0,51,indeed way either
4784,spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,147,urgent call 09066649731from landline complimentary 4 ibiza holiday å£10000 cash await collection sae tcs po box 434 sk3 8wp 150ppm 18
4785,ham,Holy living christ what is taking you so long,0,45,holy living christ taking long
4786,ham,ÌÏ thk of wat to eat tonight.,0,29,ìï thk wat eat tonight
4787,ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0,157,thanx yup coming back sun finish dinner going back 2 hotel time flies tog 4 exactly mth today hope well haf many mths come
4788,ham,We're on the opposite side from where we dropped you off,0,56,opposite side dropped
4789,ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0,68,yup izzit still raining heavily cos im e mrt cant c outside
4790,ham,Send me your resume:-),0,22,send resume
4791,ham,Gd luck 4 ur exams :-),0,22,gd luck 4 ur exams
4792,ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,84,u ask next sat make im ok lor
4793,ham,Sorry that was my uncle. I.ll keep in touch,0,43,sorry uncle ill keep touch
4794,ham,Saw Guys and Dolls last night with Patrick Swayze it was great,0,62,saw guys dolls last night patrick swayze great
4795,spam,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,136,urgent 2nd attempt contact u å£900 prize yesterday still awaiting collection claim call 09061702893
4796,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1,158,santa calling would little ones like call santa xmas eve call 09077818151 book time calls150ppm last 3mins 30s tc wwwsantacallingcom
4797,ham,Just come home. I don't want u to be miserable,0,46,come home dont want u miserable
4798,ham,I dont know why she.s not getting your messages,0,47,dont know shes getting messages
4799,ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0,151,cool tyler take gonna buy drop place later tonight total order quarter got enough
4800,ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0,240,guy car shop flirting got phone number paperwork called texted im nervous course may address call boss tell knowing may get fired
4801,ham,Reverse is cheating. That is not mathematics.,0,45,reverse cheating mathematics
4802,ham,How do you plan to manage that,0,30,plan manage
4803,ham,"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off",0,114,er hello things didnû÷t quite go plan ûò limping slowly home followed aa exhaust hanging
4804,ham,Sorry for the delay. Yes masters,0,32,sorry delay yes masters
4805,ham,Call me when u finish then i come n pick u.,0,43,call u finish come n pick u
4806,spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1,153,private 2004 account statement 0784987 shows 786 unredeemed bonus points claim call 08719180219 identifier code 45239 expires 060505
4807,ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,110,whats oga left phone home saw ur messages hope good great weekend
4808,ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0,201,dont worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill
4809,ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0,151,honey pls find much sell predicte nigeria many times used important reply monday
4810,ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0,86,e admin building might b slightly earlier ill call u im reaching
4811,ham,"fyi I'm at usf now, swing by the room whenever",0,46,fyi im usf swing room whenever
4812,ham,i can call in  &lt;#&gt;  min if thats ok,0,41,call ltgt min thats ok
4813,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0,84,ummmmmaah many many happy returns day dear sweet heart happy birthday dear
4814,ham,ÌÏ no home work to do meh... ,0,29,ìï home work meh
4815,ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0,98,anything valuable 2 situations first getting second loosing
4816,ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,0,86,mark taking forever pick prescription pain coming back
4817,ham,How's ur paper?,0,15,hows ur paper
4818,ham,Got smaller capacity one? Quite ex...,0,37,got smaller capacity one quite ex
4819,spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1,69,check choose babe videos smsshsexnetun fgkslpopw fgkslpo
4820,ham,Im good! I have been thinking about you...,0,42,im good thinking
4821,spam,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),1,152,u r winner u ave specially selected 2 receive å£1000 cash 4 holiday flights inc speak live operator 2 claim 0871277810710pmin 18
4822,ham,:-) :-),0,7,
4823,ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0,111,thought bout drink tap spile seven pub gas st broad st canal ok
4824,ham,I am going to sleep. I am tired of travel.,0,42,going sleep tired travel
4825,ham,"Haha, just what I was thinkin",0,29,haha thinkin
4826,ham,Yup but it's not giving me problems now so mayb i'll jus leave it...,0,68,yup giving problems mayb ill jus leave
4827,ham,Lol no. Just trying to make your day a little more interesting,0,62,lol trying make day little interesting
4828,ham,"How long before you get reply, just defer admission til next semester",0,69,long get reply defer admission til next semester
4829,ham,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",0,145,word checkmate chess comes persian phrase shah maat means king dead goodmorning good day
4830,ham,Po de :-):):-):-):-). No need job aha.,0,38,po de need job aha
4831,ham,Rats. Hey did u ever vote for the next themes?,0,46,rats hey u ever vote next themes
4832,spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1,153,new mobiles 2004 must go txt nokia 89545 collect today å£1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
